RPM,Torque [ft-lb],Power [hp]
7796.241995417867,30.186142837715387,44.65611559566152
7797.120644198525,30.190768058408942,44.66895486251282
7797.999292979184,30.195397336094622,44.681790528553954
7798.877941759843,30.200030673755627,44.69462186995525
7799.756590540503,30.204668074375167,44.70744816288703
7800.635239321162,30.20930954093645,44.720268683519635
7801.51388810182,30.213955076422682,44.73308270802337
7802.392536882479,30.218604671119547,44.7458895125686
7803.271185663138,30.223258172427435,44.75868837332563
7804.149834443797,30.227915337757203,44.77147856646482
7805.028483224456,30.232575923115427,44.78425936815649
7805.907132005115,30.23723968450871,44.797030054570975
7806.7857807857745,30.24190637794364,44.80978990187859
7807.664429566433,30.246575759426797,44.82253818624967
7808.543078347092,30.251247584964798,44.835274183854565
7809.42172712775,30.255921610564208,44.84799717086359
7810.3003759084095,30.260597592231644,44.86070642344709
7811.179024689069,30.265275285973683,44.87340121777539
7812.057673469728,30.269954447796916,44.88608083001882
7812.936322250387,30.274634833707946,44.898744536347714
7813.814971031045,30.279316199713353,44.911391612932384
7814.693619811704,30.283998301819725,44.92402133594319
7815.572268592363,30.28868089603368,44.93663298155045
7816.450917373022,30.293363738361787,44.94922582592452
7817.329566153681,30.298046584810642,44.9617991452357
7818.2082149343405,30.30272919138684,44.974352215654335
7819.086863715,30.307411314096974,44.98688431335076
7819.965512495658,30.312092708947628,44.99939471449528
7820.844161276316,30.3167731319454,45.01188269525826
7821.7228100569755,30.32145233909689,45.024347531810015
7822.601458837635,30.326130086408675,45.03678850032089
7823.480107618294,30.330806129887357,45.04920487696121
7824.358756398953,30.335480225539527,45.0615959379013
7825.237405179611,30.340152129371774,45.0739609593115
7826.116053960271,30.344821597390684,45.08629921736214
7826.994702740929,30.34948838560286,45.09860998822353
7827.873351521588,30.35415225001489,45.11089254806604
7828.752000302247,30.35881294663337,45.123146173059986
7829.6306490829065,30.363470231464884,45.135370139375695
7830.509297863566,30.36812386051603,45.1475637231835
7831.387946644224,30.37277358979339,45.15972620065372
7832.266595424883,30.377419175303576,45.17185684795672
7833.1452442055415,30.382060373053157,45.18395494126279
7834.023892986201,30.386696939048736,45.1960197567423
7834.90254176686,30.39132862929691,45.20805057056557
7835.781190547519,30.395955199804266,45.22004665890292
7836.659839328178,30.4005764065774,45.232007297924696
7837.538488108837,30.405192005622887,45.24393176380121
7838.417136889496,30.409801752947338,45.25581940238555
7839.295785670154,30.414405404557336,45.26767020885503
7840.174434450813,30.419002716459477,45.27948453178535
7841.053083231473,30.423593444660355,45.29126272329244
7841.931732012132,30.428177345166556,45.30300513549223
7842.810380792791,30.432754173984677,45.31471212050063
7843.689029573449,30.437323687121303,45.32638403043357
7844.567678354108,30.441885640583028,45.338021217407004
7845.446327134767,30.44643979037645,45.349624033536855
7846.324975915426,30.45098589250816,45.361192830939046
7847.203624696085,30.455523702984745,45.37272796172952
7848.082273476744,30.460052977812804,45.38422977802417
7848.960922257403,30.464573472998914,45.395698631938956
7849.839571038062,30.469084944549685,45.407134875589804
7850.71821981872,30.473587148471694,45.41853886109263
7851.596868599379,30.47807984077155,45.429910940563396
7852.475517380039,30.482562777455833,45.441251466118
7853.354166160698,30.487035714531135,45.45256078987238
7854.232814941357,30.49149840800405,45.463839263942475
7855.111463722015,30.49595061388117,45.47508724044419
7855.9901125026745,30.500392088169093,45.48630507149349
7856.868761283333,30.504822586874393,45.49749310920627
7857.747410063992,30.509241866003684,45.50865170569849
7858.626058844651,30.513649681563546,45.519781213086056
7859.50470762531,30.518045789560574,45.53088198348492
7860.38335640597,30.522429946001356,45.54195436901099
7861.262005186628,30.52680190689249,45.552998721780185
7862.140653967287,30.531161428240562,45.56401539390847
7863.019302747945,30.53550826605217,45.57500473751175
7863.897951528605,30.539842176333902,45.58596710470597
7864.776600309264,30.54416291509235,45.59690284760706
7865.655249089923,30.54847023833411,45.60781231833094
7866.533897870582,30.55276390206577,45.618695868993534
7867.4125466512405,30.55704366229392,45.629553851710774
7868.291195431899,30.561309275025156,45.6403866185986
7869.169844212558,30.56556049626607,45.65119452177294
7870.048492993217,30.56979708202325,45.66197791334972
7870.927141773876,30.574018788303295,45.67273714544487
7871.805790554536,30.578225371112794,45.68347257017432
7872.684439335194,30.582416586458333,45.69418453965399
7873.563088115853,30.58659219034651,45.70487340599982
7874.441736896511,30.59075193878392,45.715539521327734
7875.320385677171,30.59489558777715,45.72618323775367
7876.19903445783,30.599022893332787,45.736804907393555
7877.077683238489,30.603133611457434,45.74740488236333
7877.956332019148,30.607227498157677,45.7579835147789
7878.8349807998065,30.611304309440104,45.768541156756186
7879.713629580466,30.615363801311318,45.77907816041115
7880.592278361124,30.619405729777903,45.78959487785971
7881.470927141783,30.623429864628804,45.800091661217806
7882.349575922442,30.627436186358096,45.81056886260134
7883.228224703102,30.631424839983474,45.82102683412627
7884.106873483761,30.63539597489109,45.83146592790852
7884.985522264419,30.6393497404671,45.84188649606399
7885.864171045078,30.643286286097673,45.85228889070865
7886.742819825737,30.647205761168962,45.862673463958394
7887.621468606396,30.651108315067138,45.87304056792918
7888.500117387055,30.65499409717835,45.883390554736934
7889.378766167714,30.658863256888758,45.89372377649757
7890.2574149483735,30.662715943584526,45.90404058532703
7891.136063729032,30.66655230665181,45.914341333341234
7892.01471250969,30.670372495476766,45.92462637265611
7892.893361290349,30.674176659445564,45.93489605538761
7893.7720100710085,30.67796494794436,45.94515073365165
7894.650658851668,30.681737510359316,45.95539075956415
7895.529307632327,30.685494496076583,45.965616485241064
7896.407956412985,30.689236054482322,45.97582826279829
7897.286605193644,30.6929623349627,45.98602644435177
7898.165253974303,30.696673486903872,45.996211382017435
7899.043902754962,30.700369659691997,46.006383427911224
7899.922551535621,30.70405100271324,46.016542934149065
7900.80120031628,30.70771766535375,46.026690252846876
7901.6798490969395,30.711369796999698,46.03682573612059
7902.558497877598,30.71500754703724,46.046949736086134
7903.437146658257,30.71863106485253,46.057062604859446
7904.315795438915,30.72224049983173,46.067164694556446
7905.1944442195745,30.72583600136101,46.07725635729308
7906.073093000234,30.729417718826518,46.08733794518526
7906.951741780893,30.73298580161442,46.09740981034893
7907.830390561552,30.73654039911087,46.10747230490001
7908.70903934221,30.74008166070202,46.11752578095443
7909.58768812287,30.743609735774054,46.127570590628125
7910.466336903528,30.747124773713114,46.137607086037
7911.344985684187,30.75062692390536,46.14763561929702
7912.223634464846,30.754116335736956,46.15765654252411
7913.1022832455055,30.757593158594062,46.16767020783418
7913.980932026165,30.761057541862836,46.17767696734317
7914.859580806823,30.764509634929436,46.187677173167
7915.738229587481,30.76794958718002,46.197671177421604
7916.6168783681405,30.771377548000757,46.20765933222293
7917.4955271488,30.7747936667778,46.217641989686896
7918.374175929459,30.778198092897313,46.227619501929425
7919.252824710118,30.781590975745445,46.23759222106646
7920.131473490776,30.78497246470836,46.247560499213904
7921.010122271436,30.788342709172227,46.25752468848771
7921.888771052094,30.791701858523197,46.267485141003796
7922.767419832753,30.795050062147432,46.27744220887811
7923.646068613412,30.798387469431088,46.28739624422656
7924.524717394072,30.801714229760332,46.2973475901805
7925.403366174731,30.805030492521322,46.307296337849294
7926.282014955389,30.808336407100207,46.317242298192504
7927.160663736048,30.811632122883157,46.32718526753984
7928.039312516707,30.814917789256327,46.33712504222094
7928.917961297366,30.81819355560588,46.34706141856552
7929.796610078025,30.82145957131798,46.35699419290322
7930.675258858684,30.82471598577878,46.36692316156376
7931.553907639343,30.82796294837444,46.37684812087679
7932.432556420002,30.831200608491116,46.386768867171966
7933.311205200661,30.834429115514975,46.396685196779
7934.189853981319,30.837648618832173,46.406596906027566
7935.068502761978,30.84085926782887,46.41650379124733
7935.947151542638,30.844061211891226,46.426405648767975
7936.825800323297,30.847254600405407,46.43630227491918
7937.704449103956,30.85043958275756,46.446193466030614
7938.583097884614,30.85361630833385,46.45607901843195
7939.461746665273,30.856784926520437,46.46595872845287
7940.340395445932,30.859945586703486,46.47583239242307
7941.219044226591,30.863098438269148,46.485699806672216
7942.09769300725,30.86624363060359,46.49556076752997
7942.976341787909,30.86938131309297,46.505415071326034
7943.854990568569,30.872511635123438,46.515262514390066
7944.733639349227,30.87563474608116,46.52510289305174
7945.612288129885,30.878750795352303,46.53493600364074
7946.490936910544,30.881859932323025,46.544761642486755
7947.369585691204,30.88496230637947,46.55457960591945
7948.248234471863,30.888058066907817,46.56438969026851
7949.126883252522,30.89114736329422,46.57419169186361
7950.00553203318,30.89423034492483,46.58398540703441
7950.8841808138395,30.89730716118581,46.593770632110605
7951.762829594498,30.900377961463324,46.603547163421865
7952.641478375157,30.903442895143534,46.61331479729789
7953.520127155816,30.906502111612596,46.62307333006833
7954.398775936475,30.90955576025667,46.63282255806286
7955.277424717135,30.912603990461914,46.64256227761118
7956.156073497793,30.915646951614484,46.65229228504294
7957.034722278452,30.918684793100546,46.66201237668784
7957.91337105911,30.92171766430626,46.67172234887555
7958.79201983977,30.92474571461778,46.68142199793574
7959.670668620429,30.927769093421276,46.6911111201981
7960.549317401088,30.9307879501029,46.70078951199231
7961.427966181747,30.933802434048808,46.71045696964802
7962.306614962406,30.93681269464516,46.720113289494925
7963.185263743065,30.93981888127813,46.729758267862714
7964.063912523723,30.94282114333386,46.73939170108105
7964.942561304382,30.94581963019852,46.74901338547961
7965.8212100850415,30.94881449125827,46.758623117388076
7966.699858865701,30.95180587589926,46.76822069313612
7967.57850764636,30.95479393350766,46.777805909053434
7968.457156427018,30.95777881346962,46.787378561469666
7969.3358052076765,30.960760665171307,46.79693844671451
7970.214453988336,30.96373963799888,46.80648536111766
7971.093102768995,30.966715881338498,46.81601910100876
7971.971751549654,30.969689544576323,46.82553946271752
7972.850400330313,30.972660777098508,46.835046242573604
7973.729049110972,30.97562972829122,46.84453923690667
7974.607697891631,30.978596547540608,46.85401824204641
7975.486346672289,30.98156138423284,46.863483054322515
7976.364995452948,30.98452438775408,46.872933470064645
7977.2436442336075,30.98748570749048,46.88236928560249
7978.122293014267,30.9904454928282,46.891790297265715
7979.000941794926,30.993403893153403,46.901196301384005
7979.879590575584,30.996361057852244,46.91058709428702
7980.758239356243,30.999317136310886,46.91996247230447
7981.636888136902,31.002272277915488,46.929322231766
7982.515536917561,31.00522663205221,46.9386661690013
7983.39418569822,31.008180348107214,46.94799408034006
7984.272834478879,31.01113357546665,46.957305762111936
7985.1514832595385,31.014086463516694,46.96660101064663
7986.030132040197,31.017039161643485,46.97587962227378
7986.908780820856,31.0199918192332,46.9851413933231
7987.787429601514,31.022944585671993,46.99438612012424
7988.6660783821735,31.02589761034603,47.003613599006904
7989.544727162833,31.028851030859688,47.01282362630076
7990.423375943492,31.031804884551594,47.022015998335476
7991.302024724151,31.034759158084594,47.03119051144074
7992.180673504809,31.037713837730276,47.04034696194621
7993.059322285468,31.040668909760242,47.04948514618158
7993.937971066127,31.043624360446078,47.058604860476535
7994.816619846786,31.04658017605937,47.06770590116073
7995.695268627445,31.049536342871708,47.076788064563864
7996.5739174081045,31.052492847154692,47.08585114701561
7997.452566188763,31.0554496751799,47.09489494484562
7998.331214969422,31.05840681321894,47.103919254383605
7999.20986375008,31.061364247543384,47.11292387195921
8000.0885125307395,31.064321964424842,47.12190859390214
8000.967161311399,31.06727995013489,47.13087321654207
8001.845810092058,31.070238190945123,47.13981753620867
8002.724458872717,31.07319667312714,47.1487413492316
8003.603107653375,31.07615538295251,47.15764445194056
8004.481756434035,31.079114306692855,47.166526640665225
8005.360405214693,31.082073430619737,47.17538771173526
8006.239053995352,31.08503274100477,47.18422746148036
8007.117702776011,31.087992224119528,47.193045686230185
8007.996351556671,31.090951866235613,47.20184218231442
8008.87500033733,31.09391165362461,47.21061674606276
8009.753649117988,31.096871572558108,47.219369173804836
8010.632297898647,31.099831609307703,47.22809926187037
8011.510946679306,31.10279175014498,47.23680680658901
8012.389595459965,31.10575198134154,47.24549160429045
8013.268244240624,31.108712289168967,47.254153451304376
8014.146893021283,31.11167265989885,47.26279214396044
8015.025541801942,31.114633079802786,47.27140747858833
8015.904190582601,31.117593535152363,47.27999925151772
8016.782839363259,31.120554012219166,47.28856725907829
8017.661488143918,31.123514497274794,47.297111297599734
8018.540136924577,31.126474976590835,47.30563116341171
8019.418785705237,31.129435436438882,47.314126652843896
8020.297434485896,31.132395863090522,47.32259756222598
8021.176083266554,31.13535624281735,47.331043687887615
8022.054732047213,31.138316561890953,47.339464826158505
8022.933380827872,31.14127680658292,47.34786077336831
8023.812029608531,31.14423696316485,47.35623132584672
8024.69067838919,31.14719701790833,47.364576279923405
8025.569327169849,31.15015695708495,47.37289543192805
8026.447975950508,31.1531167669663,47.38118857819032
8027.326624731167,31.156076433823976,47.3894555150399
8028.205273511826,31.159035943929563,47.39769603880646
8029.083922292484,31.16199528355465,47.40590994581968
8029.962571073143,31.164954438970835,47.414097032409245
8030.841219853803,31.167913396449705,47.42225709490483
8031.719868634462,31.17087214226285,47.43038992963611
8032.598517415121,31.173830662681873,47.43849536208671
8033.477166195779,31.17678894397834,47.44657361869285
8034.3558149764385,31.179746972423867,47.45462521744232
8035.234463757097,31.182704734290027,47.4626506828979
8036.113112537756,31.18566221584842,47.47065053962242
8036.991761318415,31.18861940337064,47.47862531217867
8037.870410099074,31.19157628312827,47.48657552512947
8038.749058879734,31.194532841392906,47.49450170303762
8039.627707660392,31.19748906443613,47.50240437046592
8040.50635644105,31.200444938529543,47.51028405197719
8041.385005221709,31.203400449944734,47.518141272134244
8042.263654002369,31.20635558495329,47.52597655549986
8043.142302783028,31.209310329826813,47.53379042663689
8044.020951563687,31.21226467083688,47.5415834101081
8044.899600344345,31.215218594255084,47.549356030476304
8045.778249125005,31.21817208635302,47.55710881230434
8046.656897905663,31.221125133402275,47.56484228015498
8047.535546686322,31.224077721674448,47.57255695859105
8048.414195466981,31.22702983744113,47.58025337217535
8049.2928442476405,31.2299814669739,47.587932045470694
8050.1714930283,31.232932596544355,47.59559350303989
8051.050141808958,31.235883212424085,47.603238269445725
8051.928790589617,31.23883330088469,47.61086686925103
8052.8074393702755,31.241782848197744,47.618479827018604
8053.686088150935,31.244731840634852,47.62607766731126
8054.564736931594,31.247680264467604,47.633660914691795
8055.443385712253,31.250628105967582,47.64123009372303
8056.322034492912,31.253575351406386,47.64878572896776
8057.200683273571,31.256521987055596,47.656328344988786
8058.07933205423,31.259467999186814,47.663858466348934
8058.957980834888,31.26241337407162,47.67137661761099
8059.836629615547,31.265358097981622,47.67888332333779
8060.7152783962065,31.268302157188394,47.68637910809213
8061.593927176866,31.271245537963537,47.6938644964368
8062.472575957525,31.274188226578637,47.70134001293464
8063.351224738183,31.277130209305284,47.70880618214841
8064.2298735188415,31.28007147241507,47.71626352864095
8065.108522299501,31.283012002179593,47.72371257697507
8065.98717108016,31.285951784870434,47.73115385171358
8066.865819860819,31.288890806759188,47.73858787741927
8067.744468641478,31.291829054117446,47.74601517865495
8068.6231174221375,31.2947665132168,47.75343627998344
8069.501766202796,31.297703170328838,47.76085170596752
8070.380414983454,31.30063901172515,47.76826198117003
8071.259063764113,31.303574023677328,47.775667630153755
8072.1377125447725,31.30650819245697,47.78306917748153
8073.016361325432,31.30944150433566,47.790467147716136
8073.895010106091,31.312373945584987,47.797862065420375
8074.773658886749,31.315305502476544,47.805254455157076
8075.652307667408,31.318236161281927,47.81264484148904
8076.530956448067,31.321165908272718,47.820033748979064
8077.409605228726,31.324094729720514,47.82742170218998
8078.288254009385,31.327022611896908,47.834809225684566
8079.166902790044,31.329949541073482,47.84219684402565
8080.0455515707035,31.33287550352184,47.84958508177603
8080.924200351362,31.335800485513555,47.85697446349851
8081.802849132021,31.338724473320234,47.8643655137559
8082.681497912679,31.34164745321346,47.87175875711101
8083.5601466933385,31.34456941146483,47.87915471812666
8084.438795473998,31.347490334345927,47.88655392136562
8085.317444254657,31.350410208128345,47.893956891390744
8086.196093035316,31.35332901908368,47.90136415276481
8087.074741815974,31.35624675348351,47.90877623005063
8087.953390596634,31.359163397599442,47.91619364781101
8088.832039377292,31.362078937703057,47.923616930608766
8089.710688157951,31.36499336006595,47.9310466030067
8090.58933693861,31.367906650959704,47.93848318956761
8091.46798571927,31.37081879665592,47.945927214854336
8092.346634499929,31.373729783426185,47.953379203429655
8093.225283280587,31.37663959754209,47.96083967985636
8094.103932061245,31.379548225275222,47.9683091686973
8094.982580841905,31.382455652897182,47.97578819451526
8095.861229622564,31.38536186667955,47.98327728187305
8096.739878403223,31.38826685289392,47.99077695533347
8097.618527183882,31.391170597811886,47.99828773945935
8098.4971759645405,31.39407308770504,48.00581015881347
8099.3758247452,31.396974308844968,48.01334473795865
8100.254473525858,31.39987424750326,48.02089200145769
8101.133122306517,31.40277288995151,48.02845247387341
8102.011771087176,31.405670222461314,48.03602667976862
8102.890419867836,31.408566231304256,48.04361514370612
8103.769068648495,31.411460902751926,48.05121839024871
8104.647717429153,31.41435422307592,48.05883694395919
8105.526366209812,31.417246178547824,48.06647132940039
8106.405014990471,31.42013675543923,48.074122071135115
8107.28366377113,31.42302594002173,48.08178969372616
8108.162312551789,31.42591371856692,48.089474721736345
8109.040961332448,31.428800077346384,48.09717767972846
8109.919610113107,31.431685002631713,48.10489909226533
8110.798258893766,31.434568480694505,48.112639483909746
8111.676907674425,31.437450497806342,48.12039937922452
8112.555556455083,31.440331040238814,48.12817930277248
8113.434205235742,31.44321009426352,48.135979779116404
8114.312854016402,31.446087646152048,48.14380133281913
8115.191502797061,31.44896368217599,48.15164448844344
8116.07015157772,31.451838188606935,48.15950977055214
8116.948800358378,31.454711151716474,48.167397703708055
8117.827449139037,31.45758255777619,48.17530881247397
8118.706097919696,31.46045239305769,48.183243621412714
8119.584746700355,31.463320643832553,48.191202655087096
8120.463395481014,31.46618729637238,48.19918643805991
8121.342044261673,31.469052336948753,48.207195494893966
8122.220693042332,31.471915751833258,48.21523035015206
8123.099341822991,31.4747775272975,48.22329152839703
8123.977990603649,31.477637649613058,48.23137955419165
8124.856639384308,31.480496105051532,48.23949495209875
8125.735288164968,31.483352880077316,48.247638246681134
8126.613936945627,31.486208031351744,48.2558099625016
8127.492585726286,31.489061789832903,48.26401062412297
8128.371234506944,31.49191441307039,48.272240756108026
8129.249883287604,31.494766158613817,48.280500883019606
8130.128532068262,31.497617284012783,48.288791529420486
8131.007180848921,31.500468046816902,48.2971132198735
8131.88582962958,31.50331870457577,48.305466478941455
8132.7644784102395,31.506169514838994,48.31385183118714
8133.643127190899,31.509020735156184,48.32226980117338
8134.521775971557,31.511872623076936,48.33072091346295
8135.400424752216,31.51472543615086,48.3392056926187
8136.2790735328745,31.517579431927565,48.34772466320341
8137.157722313534,31.52043486795665,48.35627834977989
8138.036371094193,31.523292001787716,48.36486727691097
8138.915019874852,31.526151090970377,48.37349196915943
8139.793668655511,31.529012393054234,48.382152951088095
8140.67231743617,31.531876165588887,48.3908507259789
8141.550966216828,31.534742666123947,48.399585631379836
8142.429614997487,31.53761215220901,48.40835792711392
8143.308263778146,31.540484881393695,48.417167872557386
8144.1869125588055,31.543361111227604,48.42601572708647
8145.065561339465,31.546241099260335,48.434901750077444
8145.944210120123,31.54912510304149,48.443826200906514
8146.822858900782,31.55201338012068,48.45278933894998
8147.7015076814405,31.55490618804751,48.46179142358404
8148.5801564621,31.557803784371586,48.47083271418497
8149.458805242759,31.560706426642508,48.47991347012903
8150.337454023418,31.563614372409884,48.48903395079243
8151.216102804077,31.56652787922332,48.49819441555144
8152.094751584736,31.569447204632414,48.50739512378229
8152.973400365395,31.57237260618678,48.51663633486125
8153.852049146053,31.575304341436013,48.52591830816455
8154.730697926712,31.57824266792973,48.535241303068446
8155.6093467073715,31.581187843217528,48.54460557894918
8156.487995488031,31.58414012484901,48.55401139518302
8157.36664426869,31.587099770373786,48.56345901114617
8158.245293049348,31.590067037341456,48.57294868621491
8159.123941830007,31.59304218330163,48.582480679765474
8160.002590610666,31.59602546580391,48.592055251174116
8160.881239391325,31.599017142397898,48.60167265981708
8161.759888171984,31.602017470633207,48.61133316507062
8162.638536952643,31.605026708059434,48.62103702631097
8163.5171857333025,31.608045112226186,48.6307845029144
8164.395834513961,31.61107294068307,48.640575854257115
8165.274483294619,31.614110450979684,48.65041133971539
8166.153132075278,31.617157900665642,48.66029121866549
8167.0317808559375,31.62021554729054,48.670215750483635
8167.910429636597,31.623283648403998,48.68018519454608
8168.789078417256,31.62636246155561,48.690199810229075
8169.667727197914,31.629452244294967,48.70025985690884
8170.546375978573,31.632553254171693,48.71036559396167
8171.425024759232,31.63566574873539,48.72051728076377
8172.303673539891,31.638789985535663,48.730715176691426
8173.18232232055,31.641926222122116,48.74095954112085
8174.060971101209,31.645074716044352,48.75125063342831
8174.939619881869,31.648235724851975,48.76158871299005
8175.818268662527,31.651409506094588,48.77197403918229
8176.696917443186,31.654596317321804,48.782406871381326
8177.575566223844,31.657796416083215,48.79288746896335
8178.454215004504,31.661010059928437,48.80341609130467
8179.332863785163,31.664237506407073,48.81399299778149
8180.211512565822,31.667479013068725,48.82461844777007
8181.090161346481,31.670734837462994,48.83529270064666
8181.9688101271395,31.674005237139493,48.846016015787484
8182.847458907799,31.677290469647826,48.85678865256882
8183.726107688457,31.680590792537593,48.86761087036689
8184.604756469116,31.6839064633584,48.87848292855797
8185.483405249775,31.687237739659857,48.88940508651829
8186.362054030435,31.690584878991565,48.9003776036241
8187.240702811094,31.693948138903128,48.91140073925164
8188.119351591752,31.697327776944142,48.922474752777156
8188.99800037241,31.700724050664228,48.9335999035769
8189.87664915307,31.704137217612985,48.94477645102713
8190.755297933729,31.70756753534001,48.956004654504085
8191.633946714388,31.711015261394927,48.967284773384
8192.512595495047,31.714480653327318,48.978617067043146
8193.391244275706,31.717963968686806,48.99000179485776
8194.269893056364,31.721465465022977,49.00143921620405
8195.148541837023,31.724985399885455,49.012929590458334
8196.027190617682,31.728524030823838,49.024473176996814
8196.905839398341,31.732081615387727,49.03607023519575
8197.784488179,31.73565841112673,49.04772102443139
8198.66313695966,31.73925467559045,49.05942580407998
8199.541785740319,31.742870666328496,49.071184833517755
8200.420434520976,31.746506640890463,49.082998372120954
8201.299083301636,31.750162856825963,49.09486667926586
8202.177732082295,31.753839571684605,49.10679001432871
8203.056380862954,31.75753704301599,49.118768636685736
8203.935029643613,31.76125552836972,49.130802805713195
8204.813678424272,31.764995285295402,49.14289278078733
8205.692327204932,31.768756571342642,49.155038821284386
8206.570975985589,31.772539644061034,49.1672411865806
8207.449624766248,31.776344761000203,49.17950013605224
8208.328273546907,31.78017217970974,49.19181592907556
8209.206922327567,31.78402215773925,49.20418882502678
8210.085571108226,31.78789495263835,49.21661908328217
8210.964219888885,31.791790821956628,49.22910696321795
8211.842868669544,31.7957100232437,49.2416527242104
8212.721517450202,31.799652814049157,49.254256625635726
8213.60016623086,31.803619451922625,49.26691892687022
8214.47881501152,31.80761019441369,49.2796398872901
8215.35746379218,31.811625299071974,49.292419766271635
8216.236112572838,31.815665023447067,49.30525882319105
8217.114761353498,31.819729625088584,49.318157317424614
8217.993410134157,31.823819361546118,49.33111550834855
8218.872058914814,31.82793449036928,49.3441336553391
8219.750707695473,31.832075269107676,49.35721201777254
8220.629356476133,31.836241955310918,49.370350855025116
8221.508005256792,31.840434806528595,49.38355042647305
8222.386654037451,31.84465408031033,49.396810991492615
8223.265302818108,31.848900034205702,49.410132809460016
8224.14395159877,31.85317292576435,49.42351613975158
8225.022600379427,31.85747301253585,49.436961241743454
8225.901249160086,31.86180055206982,49.45046837481196
8226.779897940745,31.86615580191586,49.46403779833332
8227.658546721404,31.870539019623582,49.477669771683786
8228.537195502064,31.874950462742582,49.49136455423959
8229.415844282721,31.87939038882246,49.50512240537697
8230.294493063382,31.88385905541285,49.51894358447225
8231.17314184404,31.888356720063317,49.53282835090156
8232.051790624699,31.892883640323497,49.546776964041236
8232.930439405358,31.89744007374298,49.56078968326749
8233.809088186017,31.90202627787137,49.57486676795657
8234.687736966676,31.906642510258283,49.58900847748475
8235.566385747334,31.911289028453304,49.603215071228206
8236.445034527995,31.915966090006066,49.6174868085633
8237.323683308652,31.920673952466142,49.63182394886615
8238.202332089311,31.925412873383163,49.6462267515131
8239.08098086997,31.930183110306718,49.66069547588036
8239.95962965063,31.934984920786423,49.675230381344186
8240.838278431289,31.93981856184149,49.68983172728081
8241.716927211946,31.944683978251025,49.704499773066466
8242.595575992606,31.94958027705226,49.71923477807746
8243.474224773265,31.95450642624501,49.73403700168999
8244.352873553924,31.9594613938291,49.74890670328032
8245.231522334583,31.964444147804347,49.763844142224684
8246.110171115242,31.969453656170582,49.77884957789935
8246.988819895902,31.974488886927624,49.79392326968056
8247.867468676559,31.97954880807528,49.809065476944504
8248.746117457218,31.984632387613402,49.82427605556612
8249.624766237877,31.9897385935418,49.83955296274732
8250.503415018537,31.994866393860296,49.85489359773347
8251.382063799196,32.00001475656872,49.87029535969471
8252.260712579855,32.00518264966688,49.885755647801105
8253.139361360514,32.0103690411546,49.90127186122277
8254.018010141172,32.0155728990317,49.916841399129765
8254.89665892183,32.02079319129803,49.93246166069225
8255.77530770249,32.026028885953394,49.9481300450803
8256.65395648315,32.03127895099762,49.96384395146402
8257.532605263808,32.036542354430516,49.97960077901349
8258.411254044468,32.04181806425191,49.99539792689883
8259.289902825127,32.047105048461646,50.01123279429013
8260.168551605784,32.052402275059514,50.02710278035746
8261.047200386443,32.057708712045354,50.04300528427098
8261.925849167103,32.063023327419,50.05893770520076
8262.804497947762,32.06834508918027,50.0748974423169
8263.683146728421,32.07367296532897,50.09088189478949
8264.56179550908,32.07900592386493,50.10688846178864
8265.44044428974,32.08434293278798,50.12291454248445
8266.319093070397,32.08968296009793,50.13895753604699
8267.197741851056,32.095024973794615,50.1550148416464
8268.076390631715,32.10036794187786,50.171083858452775
8268.955039412374,32.105710832347484,50.1871619856362
8269.833688193034,32.111052613203306,50.20324662236678
8270.712336973691,32.11639225244513,50.21933516781458
8271.590985754352,32.12172871807283,50.2354250211498
8272.46963453501,32.12706097808618,50.2515135815424
8273.348283315669,32.132388000485015,50.26759824816258
8274.226932096328,32.13770875326918,50.28367642018041
8275.105580876987,32.14302220443848,50.29974549676599
8275.984229657646,32.14832732199273,50.31580287708942
8276.862878438304,32.153623073931755,50.33184596032077
8277.741527218965,32.15890842825541,50.34787214563023
8278.620175999622,32.16418235296347,50.36387883218776
8279.498824780281,32.16944381605579,50.379863419163584
8280.37747356094,32.174691785532175,50.39582330572774
8281.2561223416,32.17992522939246,50.41175589105034
8282.134771122259,32.18514311563647,50.42765857430149
8283.013419902916,32.19034441226401,50.443528754651254
8283.892068683577,32.19552808727494,50.45936383126982
8284.770717464235,32.20069310866902,50.47516120332716
8285.649366244894,32.20583844444614,50.49091826999348
8286.528015025553,32.210963062606076,50.506632430438835
8287.406663806212,32.21606593114867,50.52230108383333
8288.285312586871,32.22114601807375,50.53792162934706
8289.163961367529,32.226202291381114,50.5534914661501
8290.042610148188,32.23123371907062,50.56900799341261
8290.921258928847,32.236239269142075,50.584468610304654
8291.799907709506,32.24121790959529,50.59987071599634
8292.678556490166,32.246168608430104,50.615211709657764
8293.557205270825,32.251090333646324,50.63048899045901
8294.435854051484,32.25598205324379,50.6456999575702
8295.314502832141,32.260842735222305,50.660842010161396
8296.1931516128,32.265671347581716,50.67591254740274
8297.07180039346,32.27046685832183,50.69090896846433
8297.950449174119,32.27522823544247,50.70582867251625
8298.829097954778,32.27995444694347,50.72066905872859
8299.707746735437,32.28464446082463,50.73542752627147
8300.586395516097,32.289297245085805,50.750101474314974
8301.465044296754,32.29391176772678,50.76468830202918
8302.343693077413,32.298486996747414,50.77918540858425
8303.222341858072,32.30302190014751,50.79359019315023
8304.100990638732,32.30751544592689,50.80790005489725
8304.97963941939,32.31196660208539,50.82211239299539
8305.85828820005,32.31637433662282,50.83622460661478
