x,y
30.942038,11.666215
30.852712,11.710562
30.763178,11.754511
30.673442,11.798054
30.583524,11.841179
30.493443,11.883873
30.403194,11.926134
30.312756,11.967962
30.222145,12.009351
30.131380,12.050295
30.040483,12.090784
29.949412,12.130827
29.858184,12.170422
29.766803,12.209575
29.675296,12.248278
29.583646,12.286537
29.491871,12.324348
29.399952,12.361735
29.307908,12.398697
29.215734,12.435237
29.123440,12.471355
29.031015,12.507067
28.938449,12.542382
28.845739,12.577304
28.752883,12.611836
28.659876,12.645981
28.566710,12.679742
28.473391,12.713118
28.379900,12.746114
28.286218,12.778736
28.192342,12.810977
28.098303,12.842824
28.004071,12.874284
27.909608,12.905364
27.814881,12.936070
27.719989,12.966358
27.624897,12.996236
27.529573,13.025710
27.433989,13.054787
27.338234,13.083435
27.242310,13.111651
27.146205,13.139442
27.049908,13.166812
26.953458,13.193746
26.856878,13.220246
26.760176,13.246314
26.663359,13.271950
26.566432,13.297162
26.469419,13.321946
26.372344,13.346300
26.275211,13.370230
26.178008,13.393743
26.080757,13.416833
25.983465,13.439492
25.886131,13.461722
25.788742,13.483526
25.691318,13.504896
25.593864,13.525823
25.496377,13.546302
25.398829,13.566340
25.301239,13.585928
25.203619,13.605055
25.105971,13.623713
25.008263,13.641908
24.910500,13.659634
24.812693,13.676885
24.714844,13.693654
24.616947,13.709942
24.518981,13.725755
24.420949,13.741094
24.322852,13.755958
24.224689,13.770347
24.126456,13.784263
24.028147,13.797709
23.929757,13.810688
23.831286,13.823201
23.732724,13.835253
23.634088,13.846839
23.535366,13.857963
23.436554,13.868633
23.337640,13.878855
23.238627,13.888629
23.139540,13.897951
23.040362,13.906827
22.941095,13.915264
22.841722,13.923266
22.742291,13.930821
22.642789,13.937933
22.543217,13.944606
22.443574,13.950845
22.343893,13.956642
22.244175,13.962000
22.144416,13.966919
22.044615,13.971401
21.944796,13.975440
21.844967,13.979037
21.745135,13.982189
21.645295,13.984894
21.545452,13.987149
21.445620,13.988953
21.345818,13.990307
21.246067,13.991211
21.146320,13.991662
21.046603,13.991659
20.946943,13.991204
20.847362,13.990297
20.747810,13.988938
20.648296,13.987125
20.548847,13.984855
20.449490,13.982129
20.350169,13.978951
20.250892,13.975316
20.151684,13.971224
20.052567,13.966673
19.953491,13.961667
19.854449,13.956206
19.755453,13.950290
19.656512,13.943918
19.557619,13.937093
19.458754,13.929817
19.359919,13.922091
19.261113,13.913919
19.162345,13.905303
19.063605,13.896249
18.964887,13.886760
18.866182,13.876840
18.767501,13.866499
18.668834,13.855743
18.570187,13.844576
18.471545,13.833004
18.372925,13.821040
18.274315,13.808688
18.175715,13.795954
18.077125,13.782838
17.978564,13.769352
17.880033,13.755498
17.781526,13.741276
17.683053,13.726682
17.584624,13.711718
17.486246,13.696382
17.387919,13.680669
17.289652,13.664570
17.191452,13.648078
17.093326,13.631185
16.995282,13.613878
16.897329,13.596148
16.799479,13.577981
16.701731,13.559362
16.604099,13.540276
16.506598,13.520714
16.409234,13.500666
16.312005,13.480114
16.214923,13.459048
16.118000,13.437460
16.021242,13.415346
15.924649,13.392692
15.828228,13.369493
15.731993,13.345744
15.635955,13.321443
15.540102,13.296584
15.444443,13.271164
15.348990,13.245181
15.253754,13.218638
15.158723,13.191530
15.063892,13.163856
14.969266,13.135616
14.874845,13.106813
14.780630,13.077447
14.686615,13.047521
14.592796,13.017036
14.499167,12.985998
14.405720,12.954409
14.312458,12.922277
14.219380,12.889609
14.126471,12.856409
14.033715,12.822686
13.941098,12.788448
13.848649,12.753710
13.756344,12.718479
13.664167,12.682763
13.572108,12.646571
13.480191,12.609913
13.388421,12.572795
13.296789,12.535218
13.205291,12.497184
13.113945,12.458697
13.022765,12.419757
12.931748,12.380359
12.840898,12.340498
12.750231,12.300171
12.659764,12.259372
12.569506,12.218091
12.479465,12.176317
12.389658,12.134037
12.300101,12.091241
12.210808,12.047921
12.121792,12.004064
12.033057,11.959663
11.944618,11.914711
11.856487,11.869203
11.768678,11.823135
11.681185,11.776499
11.594019,11.729294
11.507196,11.681520
11.420726,11.633177
11.334591,11.584259
11.248802,11.534768
11.163371,11.484710
11.078306,11.434090
10.993579,11.382903
10.909192,11.331156
10.825148,11.278857
10.741451,11.226012
10.658086,11.172621
10.575047,11.118691
10.492333,11.064230
10.409944,11.009245
10.327875,10.953744
10.246121,10.897735
10.164677,10.841226
10.083538,10.784228
10.002698,10.726751
9.922163,10.668809
9.841922,10.610411
9.761967,10.551568
9.682295,10.492294
9.602913,10.432605
9.523815,10.372510
9.444992,10.312022
9.366440,10.251153
9.288161,10.189917
9.210150,10.128326
9.132397,10.066388
9.054899,10.004116
8.977652,9.941521
8.900653,9.878614
8.823893,9.815404
8.747365,9.751898
8.671066,9.688109
8.594993,9.624045
8.519140,9.559712
8.443502,9.495114
8.368077,9.430255
8.292865,9.365139
8.217866,9.299764
8.143080,9.234132
8.068511,9.168241
7.994159,9.102086
7.920028,9.035662
7.846126,8.968965
7.772461,8.901989
7.699034,8.834722
7.625855,8.767153
7.552934,8.699273
7.480285,8.631078
7.407903,8.562555
7.335793,8.493697
7.263957,8.424499
7.192405,8.354974
7.121130,8.285117
7.050129,8.214930
6.979395,8.144419
6.908929,8.073597
6.838722,8.002475
6.768764,7.931064
6.699044,7.859378
6.629548,7.787432
6.560267,7.715252
6.491184,7.642856
6.422282,7.570263
6.353543,7.497491
6.284957,7.424561
6.216511,7.351488
6.148193,7.278286
6.079995,7.204967
6.011909,7.131539
5.943928,7.058010
5.876048,6.984387
5.808268,6.910675
5.740590,6.836878
5.673008,6.762990
5.605528,6.689011
5.538155,6.614939
5.470901,6.540774
5.403769,6.466504
5.336767,6.392120
5.269905,6.317619
5.203200,6.243002
5.136655,6.168264
5.070268,6.093391
5.004046,6.018389
4.937991,5.943261
4.872102,5.868013
4.806367,5.792639
4.740783,5.717151
4.675342,5.641557
4.610032,5.565871
4.544834,5.490096
4.479735,5.414252
4.414717,5.338354
4.349755,5.262415
4.284828,5.186453
4.219915,5.110487
4.154997,5.034532
4.090050,4.958597
4.025068,4.882698
3.960041,4.806846
3.894961,4.731048
3.829818,4.655303
3.764614,4.579616
3.699350,4.503989
3.634029,4.428418
3.568655,4.352897
3.503236,4.277417
3.437783,4.201970
3.372309,4.126544
3.306826,4.051127
3.241352,3.975707
3.175900,3.900272
3.110487,3.824814
3.045125,3.749329
2.979822,3.673807
2.914586,3.598243
2.849432,3.522645
2.784369,3.447015
2.719395,3.371349
2.654507,3.295641
2.589716,3.219909
2.525032,3.144174
2.460437,3.068424
2.395919,2.992657
2.331489,2.916907
2.267162,2.841207
2.202886,2.765516
2.138658,2.689846
2.074489,2.614232
2.010367,2.538679
1.946253,2.463160
1.882154,2.387704
1.818066,2.312326
1.753951,2.237006
1.689813,2.161769
1.625639,2.086621
1.561399,2.011554
1.497092,1.936589
1.432704,1.861730
1.368212,1.786980
1.303604,1.712349
1.238865,1.637848
1.173976,1.563482
1.108915,1.489259
1.043681,1.415201
0.978242,1.341306
0.913450,1.267924
0.849520,1.195547
0.785506,1.123286
0.721442,1.051176
0.657299,0.979191
0.593092,0.907339
0.528815,0.835611
0.464484,0.764010
0.400088,0.692504
0.335658,0.621090
0.271189,0.549724
0.206711,0.478415
0.142230,0.407152
0.077728,0.335919
0.013191,0.264735
-0.051405,0.193629
-0.116104,0.122593
-0.180918,0.051617
-0.245848,-0.019331
-0.310884,-0.090299
-0.375969,-0.161298
-0.441081,-0.232378
-0.506187,-0.303567
-0.571235,-0.374867
-0.636211,-0.446321
-0.701068,-0.517919
-0.765798,-0.589699
-0.830374,-0.661656
-0.894786,-0.733805
-0.959022,-0.806149
-1.023064,-0.878677
-1.086922,-0.951406
-1.150580,-1.024310
-1.214048,-1.097391
-1.277327,-1.170638
-1.340425,-1.244037
-1.403352,-1.317574
-1.466120,-1.391242
-1.528738,-1.465031
-1.591213,-1.538934
-1.653548,-1.612949
-1.715744,-1.687079
-1.777797,-1.761332
-1.839694,-1.835715
-1.901416,-1.910238
-1.962949,-1.984918
-2.024288,-2.059779
-2.085415,-2.134809
-2.146322,-2.210002
-2.207023,-2.285367
-2.267539,-2.360910
-2.327879,-2.436613
-2.388054,-2.512451
-2.448109,-2.588429
-2.508095,-2.664552
-2.568020,-2.740766
-2.627915,-2.817061
-2.687819,-2.893449
-2.747749,-2.969927
-2.807693,-3.046473
-2.867657,-3.123097
-2.927655,-3.199837
-2.987641,-3.276665
-3.047606,-3.353611
-3.107552,-3.430726
-3.167415,-3.507983
-3.227177,-3.585410
-3.286825,-3.663041
-3.346313,-3.740868
-3.405612,-3.818901
-3.464705,-3.897168
-3.523565,-3.975679
-3.582151,-4.054427
-3.640458,-4.133445
-3.698458,-4.212741
